t	x_inner	y_inner	v_inner	theta_inner	omega_inner	x_outer	y_outer	v_outer	theta_outer	omega_outer
61.79506667	-28.3444086	-136.6379058	144.0904049313335	3.346133411172983	-0.9433569882022713	-92.19726749	-57.16730319	523.1281442057443	4.157354101469612	-0.5134300755424993
61.80340833	-27.3737581	-136.6280909	116.36773990527946	3.3393269815973317	-0.815956245596914	-94.96530094	-60.39616975	509.844630117907	4.145931837028529	-1.3693035248468708
61.81175	-26.1393499	-136.7384736	148.57140951790274	3.330476931039124	-1.060944697909119	-98.71613432	-64.60617295	675.9458666305804	4.132881901776228	-1.5644271773279095
61.82009167	-24.49652819	-137.1036645	201.74884988950384	3.3183985632900184	-1.4479555951165437	-102.5904011	-69.23810913	723.9086552726245	4.118709037658919	-1.699043970490501
61.82843333	-23.44152585	-137.7474871	148.16425881440762	3.310155340218816	-0.988199359743252	-106.1006803	-74.04270708	713.3247728642256	4.103105225470836	-1.8705883706685131
61.836775	-21.78220558	-137.5651086	200.11735482471477	3.2986299705526188	-1.3816621451336877	-108.7377155	-79.52135549	728.9018228627356	4.080954909292808	-2.655381497712981
61.84511667	-20.36065017	-138.0849961	181.45514331748862	3.2879879095761058	-1.2757710358372951	-110.9470901	-84.42456308	644.7138768095933	4.0619201942914005	-2.281883004411308
61.85345833	-18.4275921	-138.3843683	234.4979965223527	3.2739762167402775	-1.6797247593200295	-114.943326	-92.13681167	1041.293932388731	4.03668250339457	-3.02549982819156
61.8618	-16.43742873	-138.3285139	238.67486955441862	3.259866970162439	-1.6914174952783299	-117.3109864	-98.82969345	851.0681562741305	4.012289193316437	-2.9242717678994126
61.87014167	-15.23919603	-138.3554866	143.6806112822242	3.2512956656586893	-1.027528600837671	-120.7513258	-109.0486613	1292.6120618304344	3.9778722978645837	-4.125899903958388
61.87848333	-13.71828077	-138.6958584	186.83769825891937	3.2401810782642944	-1.3324191341286948	-122.8380571	-118.219075	1127.4537348028311	3.94614983081128	-3.802896192521235
61.886825	-12.46974579	-138.6751912	149.69496779711542	3.2312719893135715	-1.068022224653188	-123.8799194	-127.4693374	1115.9336519349424	3.912711188424664	-4.008626856087024
61.89516667	-11.56772237	-138.6930274	108.15577039262762	3.2248052752857292	-0.7752301431059018	-124.8965007	-138.4568666	1322.8114677369442	3.875545108518168	-4.455472334256302
61.90350833	-10.74353146	-138.5797458	99.73308996826044	3.218963879903816	-0.7002677383055314	-124.9696369	-149.4288079	1315.3479104934663	3.83808835201956	-4.490324048044547
61.91185	-10.00761261	-138.501635	88.71755896173255	3.213723574537053	-0.6282081845437509	-124.1892825	-162.1874435	1532.3643430133097	3.795075437721675	-5.15639126192772
61.92019167	-10.0056619	-138.4993883	0.3566896599801114	3.2137107291017486	-0.001539911708846258	-122.649624	-174.9579552	1542.0161932912674	3.753005146423979	-5.043389548818836
61.92853333	-10.06476456	-138.4547765	8.877077048073676	3.2141585284732175	0.05368228523686201	-119.3406017	-189.0054773	1730.110781615934	3.704790604776017	-5.77996965207963
61.936875	-10.20216648	-138.8056758	45.17580049669238	3.2149603625916723	0.09612393183316953	-115.2206516	-201.4918718	1576.2476129769236	3.661047144929054	-5.243969114932909
61.94521667	-11.38556088	-138.6845557	142.60652325453407	3.2235057738621915	1.0244245181743152	-108.9166297	-215.1651399	1804.9773308625718	3.610188084599899	-6.096987812890526
61.95355833	-13.21452249	-138.6859334	219.25637449733148	3.23658965187688	1.5684981184428088	-101.0178116	-228.4889373	1856.8470420703545	3.557867991533417	-6.272144041651985
61.9619	-15.28340116	-138.482755	249.2104700770726	3.251511032374765	1.788776168067641	-89.54381222	-240.7598831	2013.9451510106244	3.4976617661325555	-7.217526634458201
61.97024167	-17.49963405	-138.0428309	270.8658707252724	3.267689639462719	1.9394925821752722	-77.48368847	-251.3013269	1920.210172434233	3.4406738408221558	-6.831716587973298
61.97858333	-20.93798771	-138.0734613	412.2069338692264	3.2920898643833176	2.9251042263291427	-62.81420471	-258.7958534	1974.7938966310512	3.3797052580261773	-7.308926855803757
61.986925	-24.18526951	-136.7664801	419.63229283678066	3.3166194348090263	2.9406066681741736	-47.5364872	-263.1045484	1902.9371010626353	3.3203395995244933	-7.116759414084158
61.99526667	-27.07014606	-136.4164934	348.37494196587664	3.3374853461047853	2.5014069479802954	-31.23833515	-264.0551478	1957.1441510577622	3.2593476591696753	-7.311718199691123
62.00360833	-30.21465264	-136.0460697	379.57066262712436	3.360136863972439	2.7154688476461377	-15.32188313	-261.9567086	1924.579294789218	3.2000162245912493	-7.112665174369521
62.01195	-32.10786542	-135.8491063	228.18343393007254	3.3736830828149573	1.6239216898436448	-0.5663812414	-257.0826138	1862.8978859166343	3.1437957598857964	-6.739713355413534
62.02029167	-33.44127342	-134.8511879	199.65766062889796	3.3846753571198684	1.3177546348526155	14.77638908	-249.3001478	2062.381088615484	3.0823904352729286	-7.3612747342998786
62.02863333	-34.09559791	-134.6807481	81.05802207831958	3.389541957969018	0.5834091594658374	26.99859316	-241.0642473	1766.8096083317146	3.03005993804113	-6.273391295234172
62.036975	-34.21572168	-134.5303294	23.076682011977592	3.390646790162739	0.13244736290470024	38.86172937	-231.2216432	1847.9071023058314	2.975077587659875	-6.591288121114173
62.04531667	-34.06712818	-134.5869525	19.06289303958173	3.389508967834168	-0.13640222264497973	48.89853784	-221.0924143	1709.4528463048052	2.9239286695794315	-6.131735980977808
62.05365833	-33.03393565	-134.8067583	126.63127085985658	3.3819038722301324	-0.9117005013434188	58.17975496	-210.3113828	1705.3845810094306	2.8717058594800076	-6.260481738578252
62.062	-31.66159736	-135.2779266	173.94230575412465	3.371502730603102	-1.246889606880916	65.96423344	-199.3039308	1616.2132636649578	2.8219678399932295	-5.962597356018346
62.07034167	-29.78157555	-135.6860986	230.62777339148408	3.3576552821752714	-1.6600331142121971	72.9014293	-188.49091	1540.1025330200941	2.772548754981243	-5.9243634682247315
62.07868333	-27.47744767	-136.1072535	280.79561978268924	3.340796064655131	-2.0210866326536703	78.66908786	-178.0755624	1427.2561641295276	2.725600799787989	-5.628130994701041
62.087025	-24.62876082	-136.8631736	353.319580648313	3.3196388076827623	-2.5363334886621756	83.36525245	-169.4200556	1180.5099002442553	2.68431520127526	-4.949320521277994
62.09536667	-21.74492827	-137.3670606	350.95169599509813	3.298587941068259	-2.5235794049037312	87.98270503	-159.3568567	1327.310296943318	2.6371300065543064	-5.656564539349189
62.10370833	-18.38466538	-137.8659248	407.2440885631443	3.274162302504303	-2.9281508193737507	91.45610567	-151.115706	1072.1144247169411	2.5973541298049874	-4.768340683903292
